OBJECTID,Location,Year,Count,Annual mean NO2 concentration μg/m3,Original Site ID,Site type,Historical annual data,Current,Year option,Site ID,x,y
697,Dalby avenue church lane,2019,11,35.6,539,single,"2018: 43.3, 2019: 35.6, 2020: 27.4, 2021: 30.9, 2022: 23.8, 2023: 26.6",Yes,2019,539,-289101.435899999,6699494.8127
698,Lamppost     Whiteladies Road \ Cotham Hill Clifton,2019,9,31.3,314,single,"2010: 51.1, 2011: 44.1, 2012: 40.4, 2013: 44.4, 2014: 43, 2015: 43.9, 2016: 41.5, 2017: 38.3, 2018: 37.7, 2019: 31.3",No,2019,314,-290495.083500002,6703775.1594
699,top of Brislington Hill,2019,12,44.6,175,single,"2010: 57.9, 2011: 56.3, 2012: 54.7, 2013: 55.3, 2014: 51.7, 2015: 52.9, 2016: 56.5, 2017: 54, 2018: 54.9, 2019: 44.6, 2020: 36.4, 2021: 41.4, 2022: 38.7, 2023: 30.4",Yes,2019,175,-283408.7324,6698148.8049
700,Stokes Croft  Ashley Road,2019,11,43.1,157,single,"2010: 64.9, 2011: 61.8, 2012: 55.9, 2013: 56, 2014: 51.4, 2015: 53.3, 2016: 52.8, 2017: 48.6, 2018: 45.4, 2019: 43.1, 2020: 35.7, 2021: 40.3, 2022: 35, 2023: 35.2",Yes,2019,157,-288303.3325,6703836.5663
701,Gloucester Road,2019,10,38.3,21,single,"2010: 50.1, 2011: 44.5, 2012: 43.1, 2013: 52, 2014: 50.4, 2015: 51.6, 2016: 50.2, 2017: 49.3, 2018: 46.4, 2019: 38.3, 2020: 33.4, 2021: 34.9, 2022: 34, 2023: 30.9",Yes,2019,21,-288453.715399999,6705789.2878
702,Colston Avenue,2019,11,53.7,2,single,"2010: 79.4, 2011: 78.8, 2012: 66.8, 2013: 68.7, 2014: 67.7, 2015: 69.2, 2016: 66.1, 2017: 63.1, 2018: 58.2, 2019: 53.7, 2020: 36.9, 2021: 40.1, 2022: 40.3, 2023: 39",Yes,2019,2,-289076.016199999,6702096.8274
703,Bedminster Down Rd lamppost between Ashton Motors & Plough PH,2019,12,51.1,418,single,"2010: 92.9, 2011: 90.5, 2012: 81.8, 2013: 74, 2014: 67.7, 2015: 63.7, 2016: 69.3, 2017: 58.4, 2018: 55.7, 2019: 51.1, 2020: 40.2, 2021: 45.9, 2022: 44.1, 2023: 32.8",Yes,2019,418,-290472.0394,6698280.8812
704,Monitor     Bath Road Brislington,2019,34,23.5,320,single,"2010: 34.3, 2011: 33.1, 2012: 31.5, 2013: 31.1, 2014: 30.9, 2015: 31.3, 2016: 31.1, 2017: 30.7, 2018: 27.9, 2019: 23.5, 2020: 19.3, 2021: 20.8, 2022: 20.6, 2023: 17.7",Yes,2019,320,-284969.958900001,6699810.1672
705,Galleries,2019,12,51.8,12,single,"2010: 58.2, 2011: 55.2, 2012: 50.8, 2013: 56.7, 2014: 51.3, 2015: 52.5, 2016: 52.8, 2017: 56.6, 2018: 57.5, 2019: 51.8, 2020: 41.9, 2021: 46.5, 2022: 50.2, 2023: 60.2",Yes,2019,12,-288255.149099998,6702424.7849
706,Lamppost     Glenfrome Road \ Muller Road Horfield,2019,12,30.7,307,single,"2010: 46.6, 2011: 41.5, 2012: 39.5, 2013: 39.8, 2014: 38.4, 2015: 36.6, 2016: 37.4, 2017: 32.6, 2018: 37.3, 2019: 30.7, 2020: 24.6, 2021: 27.5, 2022: 26.8, 2023: 24.5",Yes,2019,307,-285709.989399999,6705846.3914
707,Colston girls,2019,9,40.6,512,single,"2018: 47.6, 2019: 40.6, 2020: 30.7, 2021: 36.1, 2022: 36.2, 2023: 37.3",Yes,2019,512,-288456.796700001,6704384.8355
708,Lamppost corner park avenue,2019,12,27.4,469,single,"2010: 46.2, 2011: 40.4, 2012: 39.4, 2013: 38.5, 2014: 35.8, 2015: 35.3, 2016: 39.2, 2017: 34.6, 2018: 36.2, 2019: 27.4, 2020: 23.4",No,2019,469,-287688.546599999,6699061.4821
709,Shiners Garage,2019,12,42,436,single,"2010: 44.7, 2011: 40.9, 2012: 39.6, 2013: 40.1, 2014: 38.2, 2015: 37.9, 2016: 47.7, 2017: 45.8, 2018: 50.6, 2019: 42, 2020: 29.2, 2021: 31.2, 2022: 30.6, 2023: 24.4",Yes,2019,436,-285257.7601,6702676.5771
710,Strathmore Road,2019,12,30.8,163,single,"2010: 44.8, 2011: 38.3, 2012: 38.8, 2013: 43, 2014: 39.1, 2015: 37, 2016: 39.7, 2017: 38, 2018: 36.6, 2019: 30.8, 2020: 24.5, 2021: 27.4, 2022: 27.2, 2023: 27.2",Yes,2019,163,-287828.855099998,6707832.24009999
711,Lamppost outside BRI CAZ,2019,13,40.4,560,single,"2019: 40.4, 2020: 30.2, 2021: 32.2, 2022: 31.5, 2023: 25.6",Yes,2019,560,-289022.327399999,6702784.8198
712,Bishop Road,2019,10,31.7,161,single,"2010: 52.9, 2011: 47.4, 2012: 41.6, 2013: 41.8, 2014: 41.3, 2015: 43.7, 2016: 41.7, 2017: 38.8, 2018: 38, 2019: 31.7, 2020: 25.3, 2021: 27.4, 2022: 26, 2023: 25.6",Yes,2019,161,-288271.7117,6706476.9617
713,B&G Snax West St,2019,12,42.4,473,single,"2010: 49.2, 2011: 43.1, 2012: 44.6, 2013: 43.5, 2014: 40.7, 2015: 49.6, 2016: 57.1, 2017: 40.1, 2018: 44, 2019: 42.4, 2020: 40, 2021: 28.4, 2022: 28.4, 2023: 26.1",Yes,2019,473,-289889.1129,6699059.6192
714,Junction 3 Millpond Street,2019,12,35.1,487,single,"2013: 55.6, 2014: 47.4, 2015: 46.2, 2016: 45.7, 2017: 44.5, 2018: 41.9, 2019: 35.1, 2020: 27.7, 2021: 29.6, 2022: 36.8, 2023: 27.8",Yes,2019,487,-286505.223900001,6704231.7112
715,Temple Way Nox site,2019,32,33.6,499,single,"2017: 38.5, 2018: 43.2, 2019: 33.6, 2020: 26, 2021: 31.1, 2022: 30.9, 2023: 26.2",Yes,2019,499,-287648.5244,6702702.7651
716,Summer hill a420,2019,12,35.3,525,single,"2018: 43.5, 2019: 35.3, 2020: 24.1, 2021: 28.5, 2022: 29.8, 2023: 24.8",Yes,2019,525,-282952.9329,6703230.5039
717,Lamp post at junction with Highridge rd. near Cox brothers garage. South Bristol link.,2019,6,24.6,563,single,"2019: 24.6, 2020: 19.2",No,2019,563,-292251.179000001,6694532.0638
718,A4018 Lamp post by layby before roundabout for Crow Ln/ Knole Ln,2019,6,31.4,565,single,"2019: 31.4, 2020: 24.5, 2021: 26.3, 2022: 24.4, 2023: 22.7",Yes,2019,565,-291402.804699998,6711865.7445
719,Hotwells Road,2019,12,30,154,single,"2010: 54.7, 2011: 40.9, 2012: 40.3, 2013: 44.3, 2014: 38.5, 2015: 37.2, 2016: 39.6, 2017: 38.5, 2018: 36.2, 2019: 30, 2020: 22.1, 2021: 25.4, 2022: 26.1, 2023: 17.8",Yes,2019,154,-290714.2513,6701235.1364
720,Newfoundland Way,2019,11,42.4,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2019,20,-287579.599199999,6703103.3405
721,123 Newfoundland Street façade,2019,11,31.2,373,single,"2010: 53, 2011: 47.9, 2012: 44.9, 2013: 45.2, 2014: 41.6, 2015: 38.3, 2016: 39.5, 2017: 38.5, 2018: 35.7, 2019: 31.2, 2020: 23.9, 2021: 27.9, 2022: 27.4, 2023: 22.3",Yes,2019,373,-287293.0244,6703336.977
722,Whitehall Rd/Easton Rd lamppost 4TZ,2019,11,48.5,405,single,"2010: 57.8, 2011: 58, 2012: 53.1, 2013: 55, 2014: 51.1, 2015: 53.1, 2016: 42.6, 2017: 50.4, 2018: 56.2, 2019: 48.5, 2020: 38.7, 2021: 40.4, 2022: 38, 2023: 33.5",Yes,2019,405,-285203.250999998,6703303.54
723,Wells Rd bus lane sign just below junction with Knowle Rd,2019,12,31.2,413,single,"2010: 52.2, 2011: 47.1, 2012: 41.4, 2013: 43.7, 2014: 38.4, 2015: 39.3, 2016: 40, 2017: 38.7, 2018: 37.6, 2019: 31.2, 2020: 25.5, 2021: 27.4, 2022: 27.2, 2023: 23.5",Yes,2019,413,-286790.2399,6699701.2646
724,A37 Junction w/ Airport Road,2019,36,31.8,438,single,"2010: 48, 2011: 47.7, 2012: 43.4, 2013: 43.5, 2014: 44, 2015: 43.1, 2016: 43.4, 2017: 43.2, 2018: 36.6, 2019: 31.8, 2020: 27.1, 2021: 29, 2022: 29.4, 2023: 25",Yes,2019,438,-285394.4734,6697329.4279
725,No 67 Filton Avenue on wall facing Muller Rd,2019,12,37,493,single,"2015: 36.2, 2016: 41.5, 2017: 41.9, 2018: 41.8, 2019: 37, 2020: 29.5, 2021: 31.8, 2022: 31.2, 2023: 27.4",Yes,2019,493,-287443.2234,6708131.093
726,Lamp post near Queens Head pub South Bristol link,2019,6,37.3,562,single,"2019: 37.3, 2020: 30.1",No,2019,562,-291682.884500001,6694341.131
727,Muller road junction with Downend road traffic light to the south of the junction.,2019,5,42.8,571,single,"2019: 42.8, 2020: 31.3, 2021: 33.1, 2022: 32.3, 2023: 28.4",Yes,2019,571,-287164.669199999,6707575.5366
728,Muller road/ Glenfrome road junction north,2019,5,44,567,single,"2019: 44, 2020: 41.3, 2021: 44.8, 2022: 43.2, 2023: 35.3",Yes,2019,567,-285740.654199999,6705873.4727
729,Muller Road - Adjacent to Darnley Avenue,2019,12,32,494,single,"2015: 37.5, 2016: 43.3, 2017: 39.5, 2018: 38.7, 2019: 32, 2020: 25.1, 2021: 25, 2022: 26.4, 2023: 22.5",Yes,2019,494,-287635.184900001,6708277.4489
730,20 Ashley Road,2019,11,29.1,497,single,"2014: 49.3, 2015: 41.8, 2016: 43.2, 2017: 42.4, 2018: 38, 2019: 29.1, 2020: 24.6, 2021: 27.1, 2022: 24.7, 2023: 24.8",Yes,2019,497,-288065.119600002,6703905.9727
731,Coronation Road Walter Street No Entry,2019,12,27.8,558,single,"2019: 27.8, 2020: 22.3",No,2019,558,-291198.509399999,6700336.4565
732,Lamppost opposite BRI CAZ,2019,14,47,561,single,"2019: 47, 2020: 33.8, 2021: 36.7, 2022: 34.8, 2023: 24.7",Yes,2019,561,-288985.372699998,6702772.27
733,Muller road junction with Downend road lampost north of the junction.,2019,5,33.1,570,single,"2019: 33.1, 2020: 28.4, 2021: 28.2, 2022: 29.6, 2023: 26.2",Yes,2019,570,-287166.6272,6707620.5272
734,Whitehall Rd lamppost 17 nr juction with Chalks Rd,2019,12,31,406,single,"2010: 48.1, 2011: 37.5, 2012: 36.5, 2013: 36.5, 2014: 34.9, 2015: 35.4, 2016: 36.2, 2017: 38.9, 2018: 38.5, 2019: 31, 2020: 26.6, 2021: 29.3, 2022: 29.6, 2023: 24.2",Yes,2019,406,-284362.788199998,6703411.148
735,Facade Haart Estate Agents 755 Fishponds Road Fishponds,2019,12,35.1,300,single,"2010: 47, 2011: 52.8, 2012: 49.9, 2013: 48.5, 2014: 42.4, 2015: 45.9, 2016: 48.1, 2017: 45.9, 2018: 41.1, 2019: 35.1, 2020: 28.9, 2021: 28.7, 2022: 27.5, 2023: 21.2",Yes,2019,300,-281520.386100002,6706769.7061
736,Anchor Road,2019,10,50.9,147,single,"2010: 65.6, 2011: 66.4, 2012: 60.6, 2013: 60.2, 2014: 57, 2015: 60.1, 2016: 56.9, 2017: 61.5, 2018: 56.6, 2019: 50.9, 2020: 39.4, 2021: 43.3, 2022: 45.5, 2023: 39.5",Yes,2019,147,-289254.463399999,6701581.3445
737,Whitefriars,2019,12,41.1,11,single,"2010: 60.8, 2011: 56.1, 2012: 53.2, 2013: 56.3, 2014: 48.8, 2015: 51.4, 2016: 51.7, 2017: 49.2, 2018: 48.1, 2019: 41.1, 2020: 31.1, 2021: 35, 2022: 35.3, 2023: 29.6",Yes,2019,11,-288783.9428,6702630.9371
738,Stokes Croft,2019,11,44.3,22,single,"2010: 68.2, 2011: 58.7, 2012: 55.3, 2013: 57.7, 2014: 55.3, 2015: 49.7, 2016: 54.4, 2017: 52.5, 2018: 51, 2019: 44.3, 2020: 34.3, 2021: 37.5, 2022: 36.7, 2023: 35.9",Yes,2019,22,-288316.716200002,6703508.6964
739,Victoria Street,2019,12,37.4,113,single,"2010: 53.9, 2011: 55.2, 2012: 51.8, 2013: 48.4, 2014: 48.8, 2015: 47.5, 2016: 45.5, 2017: 49.9, 2018: 40.5, 2019: 37.4, 2020: 29.9, 2021: 27.8, 2022: 32, 2023: 29.4",Yes,2019,113,-288062.701000001,6701599.0713
740,Cromwell Road,2019,12,35.8,159,single,"2010: 53.6, 2011: 48.9, 2012: 49.7, 2013: 49, 2014: 44.5, 2015: 44.1, 2016: 44.8, 2017: 42, 2018: 43.3, 2019: 35.8, 2020: 28.5, 2021: 31.9, 2022: 32.1, 2023: 28.9",Yes,2019,159,-288675.4309,6704665.8638
741,Parson Street Bedminster Down Road,2019,11,41,242,single,"2010: 80.3, 2011: 75.5, 2012: 73.9, 2013: 75.1, 2014: 56.2, 2015: 61.7, 2016: 68.4, 2017: 56, 2018: 51.1, 2019: 41, 2020: 32.2, 2021: 34.5, 2022: 36.6, 2023: 29.8",Yes,2019,242,-290832.307999998,6697890.9376
742,Lamppost   16 Ashley Road St. Pauls,2019,11,48.1,295,single,"2010: 58.8, 2011: 60.7, 2012: 57.8, 2013: 57.2, 2014: 58.6, 2015: 63.3, 2016: 55.7, 2017: 65.1, 2018: 59.6, 2019: 48.1, 2020: 37.2, 2021: 44.5, 2022: 41, 2023: 34",Yes,2019,295,-287033.8891,6704208.2574
743,Facade   784 Muller Road Fishponds,2019,12,36.5,303,single,"2010: 55.4, 2011: 52.1, 2012: 48.5, 2013: 48.2, 2014: 43.5, 2015: 46.1, 2016: 46.2, 2017: 44, 2018: 43.8, 2019: 36.5, 2020: 29.2, 2021: 31.8, 2022: 31.2, 2023: 24.1",Yes,2019,303,-284712.723999999,6705600.1366
744,5102 façade,2019,10,34,363,single,"2010: 44.9, 2011: 47.4, 2012: 48, 2013: 44.3, 2014: 39.8, 2015: 39.2, 2016: 39.6, 2017: 38.5, 2018: 37.2, 2019: 34, 2020: 23.5, 2021: 26.8, 2022: 28, 2023: 23.8",Yes,2019,363,-288367.673999999,6703069.6832
745,Jacobs Wells road opp Clifton hill,2019,12,30.5,156,single,"2010: 56.1, 2011: 49.1, 2012: 45.8, 2013: 44.2, 2014: 38, 2015: 38.9, 2016: 41.2, 2017: 39.3, 2018: 36.2, 2019: 30.5, 2020: 20.7, 2021: 24.9, 2022: 25.9, 2023: 19.1",Yes,2019,156,-290548.391399998,6702095.8867
746,Stapleton Road South,2019,12,36.2,260,single,"2010: 52.9, 2011: 52.8, 2012: 45.8, 2013: 46.5, 2014: 46.3, 2015: 45.6, 2016: 45.4, 2017: 42.6, 2018: 43.1, 2019: 36.2, 2020: 29.5, 2021: 33.2, 2022: 31.6, 2023: 26.5",Yes,2019,260,-285080.555500001,6705912.3053
747,Facade   258 Fishponds Road Fishponds,2019,12,39.4,325,single,"2010: 51.8, 2011: 53, 2012: 49.8, 2013: 45.8, 2014: 49.7, 2015: 50.8, 2016: 50.5, 2017: 49.2, 2018: 48.1, 2019: 39.4, 2020: 34.1, 2021: 37.3, 2022: 32.6, 2023: 29.4",Yes,2019,325,-284232.696400002,6705496.1001
748,North St/Langton Park T junction,2019,11,27.4,422,single,"2010: 43.4, 2011: 41.2, 2012: 39.8, 2013: 39, 2014: 34.1, 2015: 35, 2016: 39.4, 2017: 36.5, 2018: 34.1, 2019: 27.4, 2020: 23.4",No,2019,422,-289793.435199998,6699704.2821
749,Parson Street School,2019,36,31.7,439,single,"2010: 41.9, 2011: 40.9, 2012: 40.9, 2013: 44.7, 2014: 42, 2015: 41, 2016: 43.6, 2017: 37.7, 2018: 37.7, 2019: 31.7, 2020: 25.4, 2021: 28.6, 2022: 27.2, 2023: 24",Yes,2019,439,-289982.853700001,6698188.6291
750,Savanna coffee drainpipe,2019,12,27.4,466,single,"2010: 41.1, 2011: 39.7, 2012: 39.6, 2013: 41.1, 2014: 38, 2015: 34, 2016: 35.8, 2017: 33.4, 2018: 33.2, 2019: 27.4, 2020: 20.8",No,2019,466,-290918.996300001,6699850.6454
751,Avonmouth Road Outside No 76,2019,12,27.3,491,single,"2014: 31.2, 2015: 33.8, 2016: 36.5, 2017: 34.4, 2018: 33.5, 2019: 27.3, 2020: 22",No,2019,491,-298604.980099998,6709267.4042
752,On 1 way sign at bottom of Wellington Hill,2019,12,31.3,492,single,"2015: 37.6, 2016: 40.3, 2017: 36.8, 2018: 34.8, 2019: 31.3, 2020: 25.2, 2021: 26.4, 2022: 27.5, 2023: 25.6",Yes,2019,492,-287813.501499999,6707917.5566
753,Co-located Colston Ave,2019,35,68.7,502,single,"2019: 68.7, 2020: 52.1, 2021: 58, 2022: 54.1, 2023: 48.9",Yes,2019,502,-289057.823600002,6702223.8802
754,Ashton park school,2019,11,28.6,545,single,"2018: 34.9, 2019: 28.6, 2020: 22, 2021: 24.3, 2022: 23.3, 2023: 17.2",Yes,2019,545,-292657.329500001,6699537.1417
755,Cathedral School,2019,9,35.1,550,single,"2018: 36.9, 2019: 35.1, 2020: 21.1, 2021: 29.1, 2022: 29.4, 2023: 24.7",Yes,2019,550,-289511.349100001,6701453.9444
756,420 Hotwell Road A4,2019,9,32,555,single,"2019: 32, 2020: 26.5, 2021: 28, 2022: 28, 2023: 19.3",Yes,2019,555,-292192.642700002,6701392.8728
757,Traffic light on the corner of Shaldon road,2019,5,36.2,568,single,"2019: 36.2, 2020: 29, 2021: 32.9, 2022: 32.2, 2023: 28.2",Yes,2019,568,-286627.6785,6706564.0045
758,Talbot Road 20mph lamppost,2019,7,25.2,557,single,"2019: 25.2, 2020: 21.9",No,2019,557,-284973.519400001,6698393.8819
759,South Eastern stair access Plimsoll Bridge,2019,10,37,556,single,"2019: 37, 2020: 31.7, 2021: 35, 2022: 31.8, 2023: 23.9",Yes,2019,556,-291951.649999999,6700935.5617
760,St. Werburghs park nursery,2019,12,27.9,515,single,"2018: 33.7, 2019: 27.9, 2020: 22.4",No,2019,515,-286367.8094,6705106.9153
761,385 Church Road Redfield,2019,12,33,496,single,"2014: 42, 2015: 39.3, 2016: 41.1, 2017: 41.1, 2018: 39.2, 2019: 33, 2020: 25, 2021: 25.9, 2022: 26.7, 2023: 22.9",Yes,2019,496,-283206.8928,6703120.9848
762,Avon School Barrack's Lane,2019,12,22.4,490,single,"2014: 29.1, 2015: 31.9, 2016: 32.4, 2017: 31, 2018: 26.8, 2019: 22.4, 2020: 18.6",No,2019,490,-298669.6888,6709499.9161
763,Fishponds Road,2019,34,29.7,464,single,"2010: 42.2, 2011: 39.2, 2012: 38, 2013: 35.7, 2014: 36, 2015: 34.9, 2016: 36.9, 2017: 36.8, 2018: 34.4, 2019: 29.7, 2020: 24.2, 2021: 23.7, 2022: 24, 2023: 20.8",Yes,2019,464,-282219.059500001,6706296.9278
764,St. Pauls Day Nursery,2019,36,20.8,455,single,"2010: 34.8, 2011: 30, 2012: 29.5, 2013: 30.1, 2014: 27.3, 2015: 26.5, 2016: 27.9, 2017: 26, 2018: 24.4, 2019: 20.8, 2020: 15.9, 2021: 16.4, 2022: 16.7, 2023: 14.3",Yes,2019,455,-287711.5297,6703574.6253
765,facade villiers road stapleton road junction,2019,12,41.2,429,single,"2010: 60.3, 2011: 57.8, 2012: 57.3, 2013: 60.6, 2014: 54.7, 2015: 50.4, 2016: 52.1, 2017: 47.8, 2018: 46.8, 2019: 41.2, 2020: 38.8, 2021: 36.4, 2022: 35.5, 2023: 38",Yes,2019,429,-286116.158599999,6703865.2085
766,Third Way,2019,12,28.7,16,single,"2010: 35.1, 2011: 35.8, 2012: 36.4, 2013: 33.3, 2014: 34.6, 2015: 35.9, 2016: 35.7, 2017: 35.2, 2018: 32.6, 2019: 28.7, 2020: 23.2, 2021: 24.9, 2022: 25.8, 2023: 21.5",Yes,2019,16,-299320.210200001,6711146.7106
767,Bedminster Parade,2019,12,39.9,5,single,"2010: 66.6, 2011: 57.2, 2012: 54.6, 2013: 58.7, 2014: 47.6, 2015: 50.9, 2016: 51.3, 2017: 45.8, 2018: 45.8, 2019: 39.9, 2020: 31.6, 2021: 41, 2022: 37.9, 2023: 33.5",Yes,2019,5,-288906.870700002,6699998.999
768,Lampost on North corner of Draycott road junction with Muller road.,2019,5,31.4,569,single,"2019: 31.4, 2020: 22.8, 2021: 24.1, 2022: 24.1, 2023: 21.3",Yes,2019,569,-287150.5966,6707214.0007
769,Blackboy Hill,2019,12,27.7,3,single,"2010: 46, 2011: 36.6, 2012: 37.7, 2013: 41.2, 2014: 36.3, 2015: 37.9, 2016: 37.6, 2017: 34.4, 2018: 34.4, 2019: 27.7, 2020: 28.7, 2021: 44.4, 2022: 38.8, 2023: 47.7",Yes,2019,3,-290988.520799998,6704714.203
770,Three Lamps,2019,12,41,4,single,"2010: 62.3, 2011: 59.8, 2012: 58.4, 2013: 60.6, 2014: 55.8, 2015: 53.3, 2016: 55.2, 2017: 52.7, 2018: 53.5, 2019: 41, 2020: 36.8, 2021: 38.9, 2022: 38.4, 2023: 29.3",Yes,2019,4,-287018.791299999,6700248.6473
771,Westbury on Trym High Street Lamp post by Athena restaurant,2019,6,24.3,564,single,"2019: 24.3, 2020: 16.3",No,2019,564,-291467.136799999,6709215.2907
772,B.R.I.,2019,11,37.8,9,single,"2010: 65.4, 2011: 58, 2012: 52, 2013: 54, 2014: 49.3, 2015: 48, 2016: 48.8, 2017: 46.5, 2018: 44.7, 2019: 37.8, 2020: 31.7, 2021: 39.3, 2022: 36, 2023: 27.8",Yes,2019,9,-288920.5691,6702882.042
773,Bath Road,2019,12,42.2,10,single,"2010: 68.2, 2011: 62.3, 2012: 58.4, 2013: 61.5, 2014: 50.1, 2015: 49.3, 2016: 54.5, 2017: 51.6, 2018: 51.5, 2019: 42.2, 2020: 33.6, 2021: 36.8, 2022: 35.9, 2023: 30.7",Yes,2019,10,-284909.002900001,6699589.0257
774,Red Lion Knowle,2019,8,38.7,14,single,"2010: 47.9, 2011: 44.1, 2012: 43.2, 2013: 42.2, 2014: 40.4, 2015: 40.1, 2016: 42.3, 2017: 41.1, 2018: 47.6, 2019: 38.7, 2020: 32.4, 2021: 32.7, 2022: 30.3, 2023: 27",Yes,2019,14,-285439.279399999,6697740.0722
775,St. Paul Street,2019,10,39.9,374,single,"2010: 56.2, 2011: 56.2, 2012: 46.8, 2013: 50.7, 2014: 51.8, 2015: 47.1, 2016: 47.2, 2017: 45.2, 2018: 47.8, 2019: 39.9, 2020: 29.9, 2021: 35, 2022: 33.7, 2023: 27.1",Yes,2019,374,-287672.081700001,6703046.3704
776,lamppost sussex place,2019,11,37.3,407,single,"2010: 53.9, 2011: 56.5, 2012: 47.3, 2013: 47.1, 2014: 43.9, 2015: 43.1, 2016: 48.7, 2017: 44.6, 2018: 46.7, 2019: 37.3, 2020: 26.7, 2021: 30.2, 2022: 29.5, 2023: 24.8",Yes,2019,407,-287169.1943,6704295.5556
777,T shirt Shop W. Town Lane,2019,12,28.8,478,single,"2010: 42.9, 2011: 38.2, 2012: 36.4, 2013: 39.9, 2014: 35.8, 2015: 36.3, 2016: 36.7, 2017: 35.4, 2018: 36.5, 2019: 28.8, 2020: 23.5",No,2019,478,-283497.466600001,6698022.909
778,Except local buses sign Blackmoors Lane,2019,11,29,559,single,"2019: 29, 2020: 19.8, 2021: 24.5, 2022: 24.2, 2023: 20.4",Yes,2019,559,-292489.546799999,6699769.8294
779,Horsefair,2019,11,42.2,15,single,"2010: 54.7, 2011: 50.9, 2012: 49.5, 2013: 53.6, 2014: 48.6, 2015: 50.8, 2016: 51.2, 2017: 49.4, 2018: 47.5, 2019: 42.2, 2020: 28.2, 2021: 31.5, 2022: 31.3, 2023: 26.4",Yes,2019,15,-288015.146299999,6702866.89500001
780,Jacobs Wells Road South,2019,12,31.1,155,single,"2010: 47.4, 2011: 52.4, 2012: 46.9, 2013: 48.5, 2014: 38.8, 2015: 39.9, 2016: 43.1, 2017: 37.9, 2018: 40.1, 2019: 31.1, 2020: 22.9, 2021: 25.5, 2022: 24.2, 2023: 17.5",Yes,2019,155,-290337.662900001,6701607.7196
781,Parson St. A38 East,2019,12,54.4,239,single,"2010: 81.3, 2011: 82, 2012: 76.9, 2013: 78, 2014: 65.4, 2015: 69.2, 2016: 68.9, 2017: 66.8, 2018: 65.2, 2019: 54.4, 2020: 47.6, 2021: 51.4, 2022: 48.6, 2023: 40.5",Yes,2019,239,-290241.247900002,6698064.4615
782,St John's Lane No 26 lamppost 15 (just past roundabout),2019,12,31,417,single,"2010: 51.3, 2011: 45.6, 2012: 44.1, 2013: 42.1, 2014: 40.8, 2015: 43.6, 2016: 43.4, 2017: 35.2, 2018: 36, 2019: 31, 2020: 26.3, 2021: 27.9, 2022: 27, 2023: 22.7",Yes,2019,417,-287442.494800001,6699543.5428
783,Parson St lamppost outside Bristol Scuba,2019,12,39,419,single,"2010: 63.2, 2011: 54.7, 2012: 54.1, 2013: 53.6, 2014: 56.6, 2015: 53.6, 2016: 55.8, 2017: 51.3, 2018: 45, 2019: 39, 2020: 31.4, 2021: 34.3, 2022: 33.6, 2023: 29.4",Yes,2019,419,-290320.503899999,6698352.7908
784,Millpond School Fence,2019,9,26,461,single,"2010: 40.2, 2011: 35.9, 2012: 35.5, 2013: 37.2, 2014: 34.1, 2015: 33.2, 2016: 37, 2017: 30.4, 2018: 33.9, 2019: 26",No,2019,461,-286285.056400001,6704358.7642
785,Jamiesons Autos,2019,12,33.7,472,single,"2010: 52.4, 2011: 47.4, 2012: 46.5, 2013: 48.2, 2014: 45.2, 2015: 40, 2016: 45.3, 2017: 41.6, 2018: 37.3, 2019: 33.7, 2020: 26.2, 2021: 28.7, 2022: 29, 2023: 25.8",Yes,2019,472,-289697.414900001,6699318.10499999
786,Victoria Park Primary,2019,12,29.4,470,single,"2010: 43.3, 2011: 39.4, 2012: 39.6, 2013: 37.8, 2014: 35, 2015: 38.7, 2016: 39.4, 2017: 35.9, 2018: 37.9, 2019: 29.4, 2020: 25.1, 2021: 26.8, 2022: 28.3, 2023: 24.2",Yes,2019,470,-288113.070799999,6698870.223
787,Newfoundland Way,2018,9,50.1,20,single,"2010: 79, 2011: 73.2, 2012: 74.7, 2013: 64.3, 2014: 65.3, 2015: 58.7, 2016: 55.5, 2017: 61.2, 2018: 50.1, 2019: 42.4",No,2018,20,-287579.599199999,6703103.3405
788,York Road,2018,11,50.3,125,single,"2010: 72.8, 2011: 66.5, 2012: 63, 2013: 59.6, 2014: 53.3, 2015: 52.9, 2016: 52.9, 2017: 56, 2018: 50.3, 2019: 45.2, 2020: 35.6, 2021: 35.8, 2022: 33.6, 2023: 24.3",Yes,2018,125,-288123.190699998,6700347.4006
789,Jacobs Wells road opp Clifton hill,2018,12,36.2,156,single,"2010: 56.1, 2011: 49.1, 2012: 45.8, 2013: 44.2, 2014: 38, 2015: 38.9, 2016: 41.2, 2017: 39.3, 2018: 36.2, 2019: 30.5, 2020: 20.7, 2021: 24.9, 2022: 25.9, 2023: 19.1",Yes,2018,156,-290548.391399998,6702095.8867
790,Bishop Road,2018,12,38,161,single,"2010: 52.9, 2011: 47.4, 2012: 41.6, 2013: 41.8, 2014: 41.3, 2015: 43.7, 2016: 41.7, 2017: 38.8, 2018: 38, 2019: 31.7, 2020: 25.3, 2021: 27.4, 2022: 26, 2023: 25.6",Yes,2018,161,-288271.7117,6706476.9617
